Q,Region,CBA,CBT
2009-08-15,gran_buenos_aires,1428.855155438204,3373.5075357271867
2009-08-15,noreste,1278.9170206041613,2826.5784198684482
2009-08-15,noroeste,1240.888694769851,2718.7688813442023
2009-08-15,pampeana,1415.2164582506123,3340.0203241818676
2009-08-15,patagonia,1474.784598316027,3952.4762775799372
2009-11-15,cuyo,1273.5429229963568,3201.1098150962157
2009-11-15,gran_buenos_aires,1428.855155438204,3373.5075357271867
2009-11-15,noreste,1278.9170206041613,2826.5784198684482
2009-11-15,noroeste,1240.888694769851,2718.7688813442023
2009-11-15,pampeana,1415.2164582506123,3340.0203241818676
2009-11-15,patagonia,1474.784598316027,3952.4762775799372
2010-02-15,cuyo,1273.5429229963568,3201.1098150962157
2010-02-15,gran_buenos_aires,1428.855155438204,3373.5075357271867
2010-02-15,noreste,1278.9170206041613,2826.5784198684482
2010-02-15,noroeste,1240.888694769851,2718.7688813442023
2010-02-15,pampeana,1415.2164582506123,3340.0203241818676
2010-02-15,patagonia,1474.784598316027,3952.4762775799372
2010-05-15,cuyo,1273.5429229963568,3201.1098150962157
2010-05-15,gran_buenos_aires,1428.855155438204,3373.5075357271867
2010-05-15,noreste,1278.9170206041613,2826.5784198684482
2010-05-15,noroeste,1240.888694769851,2718.7688813442023
2010-05-15,pampeana,1415.2164582506123,3340.0203241818676
2010-05-15,patagonia,1474.784598316027,3952.4762775799372
2010-08-15,cuyo,1273.5429229963568,3201.1098150962157
2010-08-15,gran_buenos_aires,1428.855155438204,3373.5075357271867
2010-08-15,noreste,1278.9170206041613,2826.5784198684482
2010-08-15,noroeste,1240.888694769851,2718.7688813442023
2010-08-15,pampeana,1415.2164582506123,3340.0203241818676
2010-08-15,patagonia,1474.784598316027,3952.4762775799372
2010-11-15,cuyo,1273.5429229963568,3201.1098150962157
2010-11-15,gran_buenos_aires,1428.855155438204,3373.5075357271867
2010-11-15,noreste,1278.9170206041613,2826.5784198684482
2010-11-15,noroeste,1240.888694769851,2718.7688813442023
2010-11-15,pampeana,1415.2164582506123,3340.0203241818676
2010-11-15,patagonia,1474.784598316027,3952.4762775799372
2011-02-15,cuyo,1273.5429229963568,3201.1098150962157
2011-02-15,gran_buenos_aires,1428.855155438204,3373.5075357271867
2011-02-15,noreste,1278.9170206041613,2826.5784198684482
2011-02-15,noroeste,1240.888694769851,2718.7688813442023
2011-02-15,pampeana,1415.2164582506123,3340.0203241818676
2011-02-15,patagonia,1474.784598316027,3952.4762775799372
2011-05-15,cuyo,1273.5429229963568,3201.1098150962157
2011-05-15,gran_buenos_aires,1428.855155438204,3373.5075357271867
2011-05-15,noreste,1278.9170206041613,2826.5784198684482
2011-05-15,noroeste,1240.888694769851,2718.7688813442023
2011-05-15,pampeana,1415.2164582506123,3340.0203241818676
2011-05-15,patagonia,1474.784598316027,3952.4762775799372
2011-08-15,cuyo,1273.5429229963568,3201.1098150962157
2011-08-15,gran_buenos_aires,1428.855155438204,3373.5075357271867
2011-08-15,noreste,1278.9170206041613,2826.5784198684482
2011-08-15,noroeste,1240.888694769851,2718.7688813442023
2011-08-15,pampeana,1415.2164582506123,3340.0203241818676
2011-08-15,patagonia,1474.784598316027,3952.4762775799372
2011-11-15,cuyo,1273.5429229963568,3201.1098150962157
2011-11-15,gran_buenos_aires,1428.855155438204,3373.5075357271867
2011-11-15,noreste,1278.9170206041613,2826.5784198684482
2011-11-15,noroeste,1240.888694769851,2718.7688813442023
2011-11-15,pampeana,1415.2164582506123,3340.0203241818676
2011-11-15,patagonia,1474.784598316027,3952.4762775799372
2012-02-15,cuyo,1273.5429229963568,3201.1098150962157
2012-02-15,gran_buenos_aires,1428.855155438204,3373.5075357271867
2012-02-15,noreste,1278.9170206041613,2826.5784198684482
2012-02-15,noroeste,1240.888694769851,2718.7688813442023
2012-02-15,pampeana,1415.2164582506123,3340.0203241818676
2012-02-15,patagonia,1474.784598316027,3952.4762775799372
2012-05-15,cuyo,1273.5429229963568,3201.1098150962157
2012-05-15,gran_buenos_aires,1428.855155438204,3373.5075357271867
2012-05-15,noreste,1278.9170206041613,2826.5784198684482
2012-05-15,noroeste,1240.888694769851,2718.7688813442023
2012-05-15,pampeana,1415.2164582506123,3340.0203241818676
2012-05-15,patagonia,1474.784598316027,3952.4762775799372
2012-08-15,cuyo,1273.5429229963568,3201.1098150962157
2012-08-15,gran_buenos_aires,1428.855155438204,3373.5075357271867
2012-08-15,noreste,1278.9170206041613,2826.5784198684482
2012-08-15,noroeste,1240.888694769851,2718.7688813442023
2012-08-15,pampeana,1415.2164582506123,3340.0203241818676
2012-08-15,patagonia,1474.784598316027,3952.4762775799372
2012-11-15,cuyo,1273.5429229963568,3201.1098150962157
2012-11-15,gran_buenos_aires,1428.855155438204,3373.5075357271867
2012-11-15,noreste,1278.9170206041613,2826.5784198684482
2012-11-15,noroeste,1240.888694769851,2718.7688813442023
2012-11-15,pampeana,1415.2164582506123,3340.0203241818676
2012-11-15,patagonia,1474.784598316027,3952.4762775799372
2013-02-15,cuyo,1273.5429229963568,3201.1098150962157
2013-02-15,gran_buenos_aires,1428.855155438204,3373.5075357271867
2013-02-15,noreste,1278.9170206041613,2826.5784198684482
2013-02-15,noroeste,1240.888694769851,2718.7688813442023
2013-02-15,pampeana,1415.2164582506123,3340.0203241818676
2013-02-15,patagonia,1474.784598316027,3952.4762775799372
2013-05-15,cuyo,1273.5429229963568,3201.1098150962157
2013-05-15,gran_buenos_aires,1428.855155438204,3373.5075357271867
2013-05-15,noreste,1278.9170206041613,2826.5784198684482
2013-05-15,noroeste,1240.888694769851,2718.7688813442023
2013-05-15,pampeana,1415.2164582506123,3340.0203241818676
2013-05-15,patagonia,1474.784598316027,3952.4762775799372
2013-08-15,cuyo,1273.5429229963568,3201.1098150962157
2013-08-15,gran_buenos_aires,1428.855155438204,3373.5075357271867
2013-08-15,noreste,1278.9170206041613,2826.5784198684482
2013-08-15,noroeste,1240.888694769851,2718.7688813442023
2013-08-15,pampeana,1415.2164582506123,3340.0203241818676
2013-08-15,patagonia,1474.784598316027,3952.4762775799372
2013-11-15,cuyo,1273.5429229963568,3201.1098150962157
2013-11-15,gran_buenos_aires,1428.855155438204,3373.5075357271867
2013-11-15,noreste,1278.9170206041613,2826.5784198684482
2013-11-15,noroeste,1240.888694769851,2718.7688813442023
2013-11-15,pampeana,1415.2164582506123,3340.0203241818676
2013-11-15,patagonia,1474.784598316027,3952.4762775799372
2014-02-15,cuyo,1273.5429229963568,3201.1098150962157
2014-02-15,gran_buenos_aires,1428.855155438204,3373.5075357271867
2014-02-15,noreste,1278.9170206041613,2826.5784198684482
2014-02-15,noroeste,1240.888694769851,2718.7688813442023
2014-02-15,pampeana,1415.2164582506123,3340.0203241818676
2014-02-15,patagonia,1474.784598316027,3952.4762775799372
2014-05-15,cuyo,1273.5429229963568,3201.1098150962157
2014-05-15,gran_buenos_aires,1428.855155438204,3373.5075357271867
2014-05-15,noreste,1278.9170206041613,2826.5784198684482
2014-05-15,noroeste,1240.888694769851,2718.7688813442023
2014-05-15,pampeana,1415.2164582506123,3340.0203241818676
2014-05-15,patagonia,1474.784598316027,3952.4762775799372
2014-08-15,cuyo,1273.5429229963568,3201.1098150962157
2014-08-15,gran_buenos_aires,1428.855155438204,3373.5075357271867
2014-08-15,noreste,1278.9170206041613,2826.5784198684482
2014-08-15,noroeste,1240.888694769851,2718.7688813442023
2014-08-15,pampeana,1415.2164582506123,3340.0203241818676
2014-08-15,patagonia,1474.784598316027,3952.4762775799372
2014-11-15,cuyo,1273.5429229963568,3201.1098150962157
2014-11-15,gran_buenos_aires,1428.855155438204,3373.5075357271867
2014-11-15,noreste,1278.9170206041613,2826.5784198684482
2014-11-15,noroeste,1240.888694769851,2718.7688813442023
2014-11-15,pampeana,1415.2164582506123,3340.0203241818676
2014-11-15,patagonia,1474.784598316027,3952.4762775799372
2015-02-15,cuyo,1273.5429229963568,3201.1098150962157
2015-02-15,gran_buenos_aires,1428.855155438204,3373.5075357271867
2015-02-15,noreste,1278.9170206041613,2826.5784198684482
2015-02-15,noroeste,1240.888694769851,2718.7688813442023
2015-02-15,pampeana,1415.2164582506123,3340.0203241818676
2015-02-15,patagonia,1474.784598316027,3952.4762775799372
2015-05-15,cuyo,1273.5429229963568,3201.1098150962157
2015-05-15,gran_buenos_aires,1428.855155438204,3373.5075357271867
2015-05-15,noreste,1278.9170206041613,2826.5784198684482
2015-05-15,noroeste,1240.888694769851,2718.7688813442023
2015-05-15,pampeana,1415.2164582506123,3340.0203241818676
2015-05-15,patagonia,1474.784598316027,3952.4762775799372
2015-08-15,cuyo,1273.5429229963568,3201.1098150962157
2015-08-15,gran_buenos_aires,1428.855155438204,3373.5075357271867
2015-08-15,noreste,1278.9170206041613,2826.5784198684482
2015-08-15,noroeste,1240.888694769851,2718.7688813442023
2015-08-15,pampeana,1415.2164582506123,3340.0203241818676
2015-08-15,patagonia,1474.784598316027,3952.4762775799372
2015-11-15,cuyo,1273.5429229963568,3201.1098150962157
2015-11-15,gran_buenos_aires,1428.855155438204,3373.5075357271867
2015-11-15,noreste,1278.9170206041613,2826.5784198684482
2015-11-15,noroeste,1240.888694769851,2718.7688813442023
2015-11-15,pampeana,1415.2164582506123,3340.0203241818676
2015-11-15,patagonia,1474.784598316027,3952.4762775799372
2016-02-15,cuyo,1273.5429229963568,3201.1098150962157
2016-02-15,gran_buenos_aires,1428.855155438204,3373.5075357271867
2016-02-15,noreste,1278.9170206041613,2826.5784198684482
