Q,Region,CBA,CBT
2013-05-01,noreste,123210,272300
2013-05-01,noroeste,119540,261920
2013-05-01,pampeana,136340,321770
2013-05-01,patagonia,142080,380770
2013-06-01,cuyo,122690,308390
2013-06-01,gran_buenos_aires,137650,324990
2013-06-01,noreste,123210,272300
2013-06-01,noroeste,119540,261920
2013-06-01,pampeana,136340,321770
2013-06-01,patagonia,142080,380770
2013-07-01,cuyo,122690,308390
2013-07-01,gran_buenos_aires,137650,324990
2013-07-01,noreste,123210,272300
2013-07-01,noroeste,119540,261920
2013-07-01,pampeana,136340,321770
2013-07-01,patagonia,142080,380770
2013-08-01,cuyo,122690,308390
2013-08-01,gran_buenos_aires,137650,324990
2013-08-01,noreste,123210,272300
2013-08-01,noroeste,119540,261920
2013-08-01,pampeana,136340,321770
2013-08-01,patagonia,142080,380770
2013-09-01,cuyo,122690,308390
2013-09-01,gran_buenos_aires,137650,324990
2013-09-01,noreste,123210,272300
2013-09-01,noroeste,119540,261920
2013-09-01,pampeana,136340,321770
2013-09-01,patagonia,142080,380770
2013-10-01,cuyo,122690,308390
2013-10-01,gran_buenos_aires,137650,324990
2013-10-01,noreste,123210,272300
2013-10-01,noroeste,119540,261920
2013-10-01,pampeana,136340,321770
2013-10-01,patagonia,142080,380770
2013-11-01,cuyo,122690,308390
2013-11-01,gran_buenos_aires,137650,324990
2013-11-01,noreste,123210,272300
2013-11-01,noroeste,119540,261920
2013-11-01,pampeana,136340,321770
2013-11-01,patagonia,142080,380770
2013-12-01,cuyo,122690,308390
2013-12-01,gran_buenos_aires,137650,324990
2013-12-01,noreste,123210,272300
2013-12-01,noroeste,119540,261920
2013-12-01,pampeana,136340,321770
2013-12-01,patagonia,142080,380770
2014-01-01,cuyo,122690,308390
2014-01-01,gran_buenos_aires,137650,324990
2014-01-01,noreste,123210,272300
2014-01-01,noroeste,119540,261920
2014-01-01,pampeana,136340,321770
2014-01-01,patagonia,142080,380770
2014-02-01,cuyo,122690,308390
2014-02-01,gran_buenos_aires,137650,324990
2014-02-01,noreste,123210,272300
2014-02-01,noroeste,119540,261920
2014-02-01,pampeana,136340,321770
2014-02-01,patagonia,142080,380770
2014-03-01,cuyo,122690,308390
2014-03-01,gran_buenos_aires,137650,324990
2014-03-01,noreste,123210,272300
2014-03-01,noroeste,119540,261920
2014-03-01,pampeana,136340,321770
2014-03-01,patagonia,142080,380770
2014-04-01,cuyo,122690,308390
2014-04-01,gran_buenos_aires,137650,324990
2014-04-01,noreste,123210,272300
2014-04-01,noroeste,119540,261920
2014-04-01,pampeana,136340,321770
2014-04-01,patagonia,142080,380770
2014-05-01,cuyo,122690,308390
2014-05-01,gran_buenos_aires,137650,324990
2014-05-01,noreste,123210,272300
2014-05-01,noroeste,119540,261920
2014-05-01,pampeana,136340,321770
2014-05-01,patagonia,142080,380770
2014-06-01,cuyo,122690,308390
2014-06-01,gran_buenos_aires,137650,324990
2014-06-01,noreste,123210,272300
2014-06-01,noroeste,119540,261920
2014-06-01,pampeana,136340,321770
2014-06-01,patagonia,142080,380770
2014-07-01,cuyo,122690,308390
2014-07-01,gran_buenos_aires,137650,324990
2014-07-01,noreste,123210,272300
2014-07-01,noroeste,119540,261920
2014-07-01,pampeana,136340,321770
2014-07-01,patagonia,142080,380770
2014-08-01,cuyo,122690,308390
2014-08-01,gran_buenos_aires,137650,324990
2014-08-01,noreste,123210,272300
2014-08-01,noroeste,119540,261920
2014-08-01,pampeana,136340,321770
2014-08-01,patagonia,142080,380770
2014-09-01,cuyo,122690,308390
2014-09-01,gran_buenos_aires,137650,324990
2014-09-01,noreste,123210,272300
2014-09-01,noroeste,119540,261920
2014-09-01,pampeana,136340,321770
2014-09-01,patagonia,142080,380770
2014-10-01,cuyo,122690,308390
2014-10-01,gran_buenos_aires,137650,324990
2014-10-01,noreste,123210,272300
2014-10-01,noroeste,119540,261920
2014-10-01,pampeana,136340,321770
2014-10-01,patagonia,142080,380770
2014-11-01,cuyo,122690,308390
2014-11-01,gran_buenos_aires,137650,324990
2014-11-01,noreste,123210,272300
2014-11-01,noroeste,119540,261920
2014-11-01,pampeana,136340,321770
2014-11-01,patagonia,142080,380770
2014-12-01,cuyo,122690,308390
2014-12-01,gran_buenos_aires,137650,324990
2014-12-01,noreste,123210,272300
2014-12-01,noroeste,119540,261920
2014-12-01,pampeana,136340,321770
2014-12-01,patagonia,142080,380770
2015-01-01,cuyo,122690,308390
2015-01-01,gran_buenos_aires,137650,324990
2015-01-01,noreste,123210,272300
2015-01-01,noroeste,119540,261920
2015-01-01,pampeana,136340,321770
2015-01-01,patagonia,142080,380770
2015-02-01,cuyo,122690,308390
2015-02-01,gran_buenos_aires,137650,324990
2015-02-01,noreste,123210,272300
2015-02-01,noroeste,119540,261920
2015-02-01,pampeana,136340,321770
2015-02-01,patagonia,142080,380770
2015-03-01,cuyo,122690,308390
2015-03-01,gran_buenos_aires,137650,324990
2015-03-01,noreste,123210,272300
2015-03-01,noroeste,119540,261920
2015-03-01,pampeana,136340,321770
2015-03-01,patagonia,142080,380770
2015-04-01,cuyo,122690,308390
2015-04-01,gran_buenos_aires,137650,324990
2015-04-01,noreste,123210,272300
2015-04-01,noroeste,119540,261920
2015-04-01,pampeana,136340,321770
2015-04-01,patagonia,142080,380770
2015-05-01,cuyo,122690,308390
2015-05-01,gran_buenos_aires,137650,324990
2015-05-01,noreste,123210,272300
2015-05-01,noroeste,119540,261920
2015-05-01,pampeana,136340,321770
2015-05-01,patagonia,142080,380770
2015-06-01,cuyo,122690,308390
2015-06-01,gran_buenos_aires,137650,324990
2015-06-01,noreste,123210,272300
2015-06-01,noroeste,119540,261920
2015-06-01,pampeana,136340,321770
2015-06-01,patagonia,142080,380770
2015-07-01,cuyo,122690,308390
2015-07-01,gran_buenos_aires,137650,324990
2015-07-01,noreste,123210,272300
2015-07-01,noroeste,119540,261920
2015-07-01,pampeana,136340,321770
2015-07-01,patagonia,142080,380770
2015-08-01,cuyo,122690,308390
2015-08-01,gran_buenos_aires,137650,324990
2015-08-01,noreste,123210,272300
2015-08-01,noroeste,119540,261920
2015-08-01,pampeana,136340,321770
2015-08-01,patagonia,142080,380770
2015-09-01,cuyo,122690,308390
2015-09-01,gran_buenos_aires,137650,324990
2015-09-01,noreste,123210,272300
2015-09-01,noroeste,119540,261920
2015-09-01,pampeana,136340,321770
2015-09-01,patagonia,142080,380770
2015-10-01,cuyo,122690,308390
2015-10-01,gran_buenos_aires,137650,324990
2015-10-01,noreste,123210,272300
2015-10-01,noroeste,119540,261920
2015-10-01,pampeana,136340,321770
2015-10-01,patagonia,142080,380770
2015-11-01,cuyo,122690,308390
2015-11-01,gran_buenos_aires,137650,324990
2015-11-01,noreste,123210,272300
2015-11-01,noroeste,119540,261920
2015-11-01,pampeana,136340,321770
2015-11-01,patagonia,142080,380770
2015-12-01,cuyo,122690,308390
2015-12-01,gran_buenos_aires,137650,324990
2015-12-01,noreste,123210,272300
2015-12-01,noroeste,119540,261920
2015-12-01,pampeana,136340,321770
2015-12-01,patagonia,142080,380770
2016-01-01,cuyo,122690,308390
2016-01-01,gran_buenos_aires,137650,324990
2016-01-01,noreste,123210,272300
2016-01-01,noroeste,119540,261920
2016-01-01,pampeana,136340,321770
2016-01-01,patagonia,142080,380770
2016-02-01,cuyo,122690,308390
2016-02-01,gran_buenos_aires,137650,324990
2016-02-01,noreste,123210,272300
2016-02-01,noroeste,119540,261920
2016-02-01,pampeana,136340,321770
2016-02-01,patagonia,142080,380770
2016-03-01,cuyo,122690,308390
2016-03-01,gran_buenos_aires,137650,324990
2016-03-01,noreste,123210,272300
2016-03-01,noroeste,119540,261920
2016-03-01,pampeana,136340,321770
2016-03-01,patagonia,142080,380770
2016-04-01,cuyo,117250,302500
2016-04-01,gran_buenos_aires,130740,316380
2016-04-01,noreste,118400,267580
2016-04-01,noroeste,115140,257920
2016-04-01,pampeana,130770,316470
2016-04-01,patagonia,134400,369590
2016-05-01,cuyo,115360,301100
2016-05-01,gran_buenos_aires,128830,315620
2016-05-01,noreste,115870,266490
2016-05-01,noroeste,112990,257610
2016-05-01,pampeana,128940,315910
2016-05-01,patagonia,132370,367990
2016-06-01,cuyo,116390,302620
2016-06-01,gran_buenos_aires,130010,317230
2016-06-01,noreste,116590,266990
2016-06-01,noroeste,113860,258460
2016-06-01,pampeana,130010,317230
2016-06-01,patagonia,133810,370640
2016-07-01,cuyo,117940,304270
2016-07-01,gran_buenos_aires,131550,318340
2016-07-01,noreste,118110,268100
2016-07-01,noroeste,115110,259000
2016-07-01,pampeana,131050,317140
2016-07-01,patagonia,135270,372000
2016-08-01,cuyo,118040,303360
2016-08-01,gran_buenos_aires,132160,318500
2016-08-01,noreste,118500,267800
2016-08-01,noroeste,115140,257920
2016-08-01,pampeana,131210,316210
2016-08-01,patagonia,136010,372660
2016-09-01,cuyo,119300,304220
2016-09-01,gran_buenos_aires,132890,317600
2016-09-01,noreste,119640,268000
2016-09-01,noroeste,116380,258360
2016-09-01,pampeana,132430,316510
2016-09-01,patagonia,137290,372050
2016-10-01,cuyo,118240,303870
2016-10-01,gran_buenos_aires,131920,317920
2016-10-01,noreste,118280,267310
2016-10-01,noroeste,115040,257690
2016-10-01,pampeana,131350,316550
2016-10-01,patagonia,136320,373520
2016-11-01,cuyo,117900,301820
2016-11-01,gran_buenos_aires,131720,317450
2016-11-01,noreste,117560,264520
2016-11-01,noroeste,114540,255420
2016-11-01,pampeana,131020,315760
2016-11-01,patagonia,135980,371230
2016-12-01,cuyo,115880,297820
2016-12-01,gran_buenos_aires,130040,313410
2016-12-01,noreste,115690,261450
2016-12-01,noroeste,112400,251770
2016-12-01,pampeana,129120,311180
2016-12-01,patagonia,134190,367680
2017-01-01,cuyo,115650,297230
2017-01-01,gran_buenos_aires,129700,312590
2017-01-01,noreste,115300,260580
2017-01-01,noroeste,111770,250360
2017-01-01,pampeana,128830,310480
2017-01-01,patagonia,134010,367180
2017-02-01,cuyo,115670,299590
2017-02-01,gran_buenos_aires,129350,314320
2017-02-01,noreste,115100,262420
2017-02-01,noroeste,111570,252140
2017-02-01,pampeana,128590,312480
2017-02-01,patagonia,133710,369040
2017-03-01,cuyo,116030,299350
2017-03-01,gran_buenos_aires,129490,314650
2017-03-01,noreste,115420,262010
2017-03-01,noroeste,112020,252030
2017-03-01,pampeana,128590,312470
2017-03-01,patagonia,133850,368080
2017-04-01,cuyo,115550,300420
2017-04-01,gran_buenos_aires,129130,316380
2017-04-01,noreste,115220,263850
2017-04-01,noroeste,111990,254220
2017-04-01,pampeana,128170,312730
2017-04-01,patagonia,133190,370280
2017-05-01,cuyo,114940,299980
2017-05-01,gran_buenos_aires,128580,315020
2017-05-01,noreste,114780,262850
2017-05-01,noroeste,111630,253410
2017-05-01,pampeana,127570,312540
2017-05-01,patagonia,132410,368090
2017-06-01,cuyo,114690,299330
2017-06-01,gran_buenos_aires,128370,314500
2017-06-01,noreste,114410,263150
2017-06-01,noroeste,111450,254120
2017-06-01,pampeana,127340,311980
2017-06-01,patagonia,132020,368340
2017-07-01,cuyo,113960,297430
2017-07-01,gran_buenos_aires,127940,313440
2017-07-01,noreste,113540,261150
2017-07-01,noroeste,110770,252550
2017-07-01,pampeana,126680,310370
2017-07-01,patagonia,131180,364670
2017-08-01,cuyo,114720,298260
2017-08-01,gran_buenos_aires,128440,313380
2017-08-01,noreste,114130,260220
2017-08-01,noroeste,111540,252090
2017-08-01,pampeana,127550,311210
2017-08-01,patagonia,131760,364990
2017-09-01,cuyo,114390,297420
2017-09-01,gran_buenos_aires,128050,312450
2017-09-01,noreste,113820,260640
2017-09-01,noroeste,111440,252970
2017-09-01,pampeana,127330,310690
2017-09-01,patagonia,131320,363770
2017-10-01,cuyo,114560,297860
2017-10-01,gran_buenos_aires,128040,312430
2017-10-01,noreste,114030,261140
2017-10-01,noroeste,111630,253400
2017-10-01,pampeana,127540,311210
2017-10-01,patagonia,131610,364570
2017-11-01,cuyo,115250,299640
2017-11-01,gran_buenos_aires,128900,314510
2017-11-01,noreste,114950,263240
2017-11-01,noroeste,112320,254970
2017-11-01,pampeana,128370,313220
2017-11-01,patagonia,132960,368300
2017-12-01,cuyo,112940,302670
2017-12-01,gran_buenos_aires,126430,317340
2017-12-01,noreste,112770,265000
2017-12-01,noroeste,109990,256270
2017-12-01,pampeana,125920,316050
2017-12-01,patagonia,130620,372280
2018-01-01,cuyo,113610,302210
2018-01-01,gran_buenos_aires,126920,317310
2018-01-01,noreste,113230,264960
2018-01-01,noroeste,110630,256670
2018-01-01,pampeana,126630,316580
2018-01-01,patagonia,131220,371360
2018-02-01,cuyo,113980,304340
2018-02-01,gran_buenos_aires,127440,319880
2018-02-01,noreste,113750,267310
2018-02-01,noroeste,110980,258590
2018-02-01,pampeana,126870,318450
2018-02-01,patagonia,132080,376440
2018-03-01,cuyo,112890,302560
2018-03-01,gran_buenos_aires,126460,318680
2018-03-01,noreste,112820,266260
2018-03-01,noroeste,110050,257510
2018-03-01,pampeana,125500,316270
2018-03-01,patagonia,130460,373110
2018-04-01,cuyo,110120,299530
2018-04-01,gran_buenos_aires,123700,316680
2018-04-01,noreste,110120,263200
2018-04-01,noroeste,107190,254040
2018-04-01,pampeana,122440,313450
2018-04-01,patagonia,127220,368930
2018-05-01,cuyo,112890,302540
2018-05-01,gran_buenos_aires,126770,319460
2018-05-01,noreste,112880,266390
2018-05-01,noroeste,109470,256160
2018-05-01,pampeana,125250,315640
2018-05-01,patagonia,130690,373780
2018-06-01,cuyo,114540,304680
2018-06-01,gran_buenos_aires,128300,320760
2018-06-01,noreste,114410,267720
2018-06-01,noroeste,111220,258040
2018-06-01,pampeana,126840,317090
2018-06-01,patagonia,132260,375610
2018-07-01,cuyo,115410,304670
2018-07-01,gran_buenos_aires,128700,319170
2018-07-01,noreste,115080,266990
2018-07-01,noroeste,112290,258260
2018-07-01,pampeana,127700,316690
2018-07-01,patagonia,132770,373090
2018-08-01,cuyo,114560,304730
2018-08-01,gran_buenos_aires,127780,319450
2018-08-01,noreste,114210,267250
2018-08-01,noroeste,111700,259160
2018-08-01,pampeana,126910,317270
2018-08-01,patagonia,131630,373820
2018-09-01,cuyo,116450,308600
2018-09-01,gran_buenos_aires,130170,324110
2018-09-01,noreste,116360,271110
2018-09-01,noroeste,113540,262280
2018-09-01,pampeana,128830,320790
2018-09-01,patagonia,133870,378850
2018-10-01,cuyo,118850,314960
2018-10-01,gran_buenos_aires,132790,330650
2018-10-01,noreste,118470,276020
2018-10-01,noroeste,115440,266660
2018-10-01,pampeana,131470,327370
2018-10-01,patagonia,136640,385340
2018-11-01,cuyo,119910,317750
2018-11-01,gran_buenos_aires,133850,333280
2018-11-01,noreste,119420,278240
2018-11-01,noroeste,116230,268490
2018-11-01,pampeana,132720,330480
2018-11-01,patagonia,138390,390270
2018-12-01,cuyo,117380,312240
2018-12-01,gran_buenos_aires,131640,329110
2018-12-01,noreste,116700,273080
2018-12-01,noroeste,113800,264010
2018-12-01,pampeana,130420,326060
2018-12-01,patagonia,135380,384490
2019-01-01,cuyo,117410,312310
2019-01-01,gran_buenos_aires,131820,329550
2019-01-01,noreste,116810,273320
2019-01-01,noroeste,113780,263970
2019-01-01,pampeana,130650,326630
2019-01-01,patagonia,135620,385160
2019-02-01,cuyo,118780,313570
2019-02-01,gran_buenos_aires,133610,331340
2019-02-01,noreste,118600,275160
2019-02-01,noroeste,115540,265750
2019-02-01,pampeana,132290,328080
2019-02-01,patagonia,137190,386880
2019-03-01,cuyo,119050,313100
2019-03-01,gran_buenos_aires,134160,331380
2019-03-01,noreste,118910,275860
2019-03-01,noroeste,116470,267890
2019-03-01,pampeana,132710,327780
2019-03-01,patagonia,137140,385380
2019-04-01,cuyo,116730,310510
2019-04-01,gran_buenos_aires,132020,328740
2019-04-01,noreste,116630,272900
2019-04-01,noroeste,114240,263890
2019-04-01,pampeana,130170,324110
2019-04-01,patagonia,134530,380720
2019-05-01,cuyo,115420,308170
2019-05-01,gran_buenos_aires,130600,327810
2019-05-01,noreste,115390,271150
2019-05-01,noroeste,112940,263150
2019-05-01,pampeana,128620,322820
2019-05-01,patagonia,133100,378000
2019-06-01,cuyo,116280,311620
2019-06-01,gran_buenos_aires,130760,328210
2019-06-01,noreste,116290,273290
2019-06-01,noroeste,113650,264810
2019-06-01,pampeana,129250,324430
2019-06-01,patagonia,134210,382500
2019-07-01,cuyo,116930,311020
2019-07-01,gran_buenos_aires,131870,329670
2019-07-01,noreste,116980,273730
2019-07-01,noroeste,114210,264970
2019-07-01,pampeana,130140,325360
2019-07-01,patagonia,135340,384360
2019-08-01,cuyo,116850,309650
2019-08-01,gran_buenos_aires,131570,327620
2019-08-01,noreste,117680,274200
2019-08-01,noroeste,114520,264530
2019-08-01,pampeana,129910,323470
2019-08-01,patagonia,136170,385350
2019-09-01,cuyo,116670,310330
2019-09-01,gran_buenos_aires,130700,326760
2019-09-01,noreste,117680,275370
2019-09-01,noroeste,114380,265360
2019-09-01,pampeana,129240,323090
2019-09-01,patagonia,136490,387630
2019-10-01,cuyo,115750,309060
2019-10-01,gran_buenos_aires,129540,325140
2019-10-01,noreste,116350,273420
2019-10-01,noroeste,113210,263770
2019-10-01,pampeana,128340,322120
2019-10-01,patagonia,135140,385140
2019-11-01,cuyo,118140,313080
2019-11-01,gran_buenos_aires,132000,328670
2019-11-01,noreste,118930,277110
2019-11-01,noroeste,115810,267520
2019-11-01,pampeana,131060,325030
2019-11-01,patagonia,137520,387810
2019-12-01,cuyo,116720,310470
2019-12-01,gran_buenos_aires,131110,327770
2019-12-01,noreste,117470,274870
2019-12-01,noroeste,114330,265240
2019-12-01,pampeana,130080,325210
2019-12-01,patagonia,135850,385830
2020-01-01,cuyo,119350,310300
2020-01-01,gran_buenos_aires,134710,330040
2020-01-01,noreste,120000,274790
2020-01-01,noroeste,116390,264210
2020-01-01,pampeana,133280,326550
2020-01-01,patagonia,139200,386980
2020-02-01,cuyo,119800,309090
2020-02-01,gran_buenos_aires,134390,326570
2020-02-01,noreste,120660,273900
2020-02-01,noroeste,116650,262460
2020-02-01,pampeana,133320,323970
2020-02-01,patagonia,140060,385160
2020-03-01,cuyo,120640,311240
2020-03-01,gran_buenos_aires,135100,326950
2020-03-01,noreste,121500,275820
2020-03-01,noroeste,117960,265400
2020-03-01,pampeana,134390,325220
2020-03-01,patagonia,140660,386810
2020-04-01,cuyo,121330,308190
2020-04-01,gran_buenos_aires,137020,326110
2020-04-01,noreste,122140,272370
2020-04-01,noroeste,119070,263140
2020-04-01,pampeana,135310,322030
2020-04-01,patagonia,141290,382910
2020-05-01,cuyo,119560,307270
2020-05-01,gran_buenos_aires,135290,326040
2020-05-01,noreste,120430,272170
2020-05-01,noroeste,117420,263030
2020-05-01,pampeana,133430,321560
2020-05-01,patagonia,139210,381430
2020-06-01,cuyo,118690,306230
2020-06-01,gran_buenos_aires,134220,326170
2020-06-01,noreste,119580,271440
2020-06-01,noroeste,116730,262640
2020-06-01,pampeana,132440,321830
2020-06-01,patagonia,137970,380800
2020-07-01,cuyo,118160,306020
2020-07-01,gran_buenos_aires,133800,325130
2020-07-01,noreste,119370,272150
2020-07-01,noroeste,116100,262390
2020-07-01,pampeana,131750,320150
2020-07-01,patagonia,137860,380490
2020-08-01,cuyo,117830,303990
2020-08-01,gran_buenos_aires,133770,323730
2020-08-01,noreste,119500,271270
2020-08-01,noroeste,115980,260950
2020-08-01,pampeana,131570,318400
2020-08-01,patagonia,138390,380570
2020-09-01,cuyo,119570,309680
2020-09-01,gran_buenos_aires,134900,327800
2020-09-01,noreste,120830,275490
2020-09-01,noroeste,117480,265500
2020-09-01,pampeana,133320,323970
2020-09-01,patagonia,139890,386100
2020-10-01,cuyo,124130,317760
2020-10-01,gran_buenos_aires,139140,335330
2020-10-01,noreste,124860,280930
2020-10-01,noroeste,121750,271500
2020-10-01,pampeana,138500,333790
2020-10-01,patagonia,145020,395910
2020-11-01,cuyo,124820,319550
2020-11-01,gran_buenos_aires,140300,336720
2020-11-01,noreste,125390,282130
2020-11-01,noroeste,122000,272060
2020-11-01,pampeana,139410,334570
2020-11-01,patagonia,145870,398220
2020-12-01,cuyo,124660,316640
2020-12-01,gran_buenos_aires,141030,337060
2020-12-01,noreste,126340,282990
2020-12-01,noroeste,121660,270090
2020-12-01,pampeana,139630,333720
2020-12-01,patagonia,146610,397300
2021-01-01,cuyo,124620,315300
2021-01-01,gran_buenos_aires,140920,335380
2021-01-01,noreste,126610,281070
2021-01-01,noroeste,121130,266480
2021-01-01,pampeana,139620,332290
2021-01-01,patagonia,147100,397160
2021-02-01,cuyo,124790,313210
2021-02-01,gran_buenos_aires,141090,332980
2021-02-01,noreste,126790,280200
2021-02-01,noroeste,121450,265970
2021-02-01,pampeana,139590,329440
2021-02-01,patagonia,147290,394730
2021-03-01,cuyo,124990,314980
2021-03-01,gran_buenos_aires,141580,335540
2021-03-01,noreste,127100,282160
2021-03-01,noroeste,121970,268340
2021-03-01,pampeana,139740,331180
2021-03-01,patagonia,146880,395100
2021-04-01,cuyo,124270,311910
2021-04-01,gran_buenos_aires,141490,333910
2021-04-01,noreste,126710,280020
2021-04-01,noroeste,121770,266670
2021-04-01,pampeana,138990,328020
2021-04-01,patagonia,145740,390580
2021-05-01,cuyo,123820,309560
2021-05-01,gran_buenos_aires,140530,330230
2021-05-01,noreste,126280,277810
2021-05-01,noroeste,121350,264550
2021-05-01,pampeana,138200,324760
2021-05-01,patagonia,144600,386090
2021-06-01,cuyo,123870,308440
2021-06-01,gran_buenos_aires,140990,329910
2021-06-01,noreste,126100,276160
2021-06-01,noroeste,121470,263590
2021-06-01,pampeana,138250,323500
2021-06-01,patagonia,144300,383840
2021-07-01,cuyo,123800,307020
2021-07-01,gran_buenos_aires,140040,326290
2021-07-01,noreste,125500,273590
2021-07-01,noroeste,121160,261700
2021-07-01,pampeana,137930,320010
2021-07-01,patagonia,143610,379140
2021-08-01,cuyo,121840,303390
2021-08-01,gran_buenos_aires,137570,321920
2021-08-01,noreste,123680,270860
2021-08-01,noroeste,119450,259200
2021-08-01,pampeana,135840,317850
2021-08-01,patagonia,141330,375930
2021-09-01,cuyo,121700,304250
2021-09-01,gran_buenos_aires,136940,321810
2021-09-01,noreste,122940,270470
2021-09-01,noroeste,119030,259490
2021-09-01,pampeana,135520,317120
2021-09-01,patagonia,140760,374410
2021-10-01,cuyo,122280,304480
2021-10-01,gran_buenos_aires,136720,319920
2021-10-01,noreste,123310,270050
2021-10-01,noroeste,119620,259570
2021-10-01,pampeana,135930,318070
2021-10-01,patagonia,141030,375140
2021-11-01,cuyo,121790,302050
2021-11-01,gran_buenos_aires,136550,318160
2021-11-01,noreste,123220,268620
2021-11-01,noroeste,118840,256680
2021-11-01,pampeana,135270,315180
2021-11-01,patagonia,141380,373240
2021-12-01,cuyo,121570,299070
2021-12-01,gran_buenos_aires,136470,315260
2021-12-01,noreste,123410,266570
2021-12-01,noroeste,118510,253610
2021-12-01,pampeana,135250,312420
2021-12-01,patagonia,141270,370130
2022-01-01,cuyo,122330,298480
2022-01-01,gran_buenos_aires,136860,313410
2022-01-01,noreste,123870,266320
2022-01-01,noroeste,119260,254010
2022-01-01,pampeana,136280,312080
2022-01-01,patagonia,141690,368400
2022-02-01,cuyo,126280,300560
2022-02-01,gran_buenos_aires,140220,314090
2022-02-01,noreste,127590,266670
2022-02-01,noroeste,122520,253620
2022-02-01,pampeana,140150,312540
2022-02-01,patagonia,146520,372150
2022-03-01,cuyo,125470,299870
2022-03-01,gran_buenos_aires,139860,314690
2022-03-01,noreste,126800,266270
2022-03-01,noroeste,122360,254500
2022-03-01,pampeana,139240,313280
2022-03-01,patagonia,145040,369850
2022-04-01,cuyo,126080,300070
2022-04-01,gran_buenos_aires,141460,316870
2022-04-01,noreste,127440,266360
2022-04-01,noroeste,123120,256090
2022-04-01,pampeana,140020,313640
2022-04-01,patagonia,145830,370420
2022-05-01,cuyo,125270,299400
2022-05-01,gran_buenos_aires,140690,315150
2022-05-01,noreste,127060,266830
2022-05-01,noroeste,122480,254760
2022-05-01,pampeana,139120,311630
2022-05-01,patagonia,145430,369390
2022-06-01,cuyo,125380,299650
2022-06-01,gran_buenos_aires,140210,314080
2022-06-01,noreste,126490,265630
2022-06-01,noroeste,121930,253620
2022-06-01,pampeana,138820,310960
2022-06-01,patagonia,144990,369730
2022-07-01,cuyo,124330,298400
2022-07-01,gran_buenos_aires,139390,313640
2022-07-01,noreste,125050,263850
2022-07-01,noroeste,120430,251700
2022-07-01,pampeana,137580,309550
2022-07-01,patagonia,144200,369140
2022-08-01,cuyo,124570,300210
2022-08-01,gran_buenos_aires,139830,316010
2022-08-01,noreste,125820,265480
2022-08-01,noroeste,121150,254410
2022-08-01,pampeana,137970,311810
2022-08-01,patagonia,145310,371980
2022-09-01,cuyo,126140,302750
2022-09-01,gran_buenos_aires,141240,319200
2022-09-01,noreste,127640,269330
2022-09-01,noroeste,123280,257660
2022-09-01,pampeana,139870,316100
2022-09-01,patagonia,147630,377920
2022-10-01,cuyo,129660,309900
2022-10-01,gran_buenos_aires,145590,327570
2022-10-01,noreste,131030,275160
2022-10-01,noroeste,126690,263510
2022-10-01,pampeana,143920,322370
2022-10-01,patagonia,151930,387410
2022-11-01,cuyo,127540,309930
2022-11-01,gran_buenos_aires,143070,326210
2022-11-01,noreste,128290,273260
2022-11-01,noroeste,124200,262060
2022-11-01,pampeana,141560,322750
2022-11-01,patagonia,148720,385190
2022-12-01,cuyo,127740,309130
2022-12-01,gran_buenos_aires,143010,324640
2022-12-01,noreste,127600,271790
2022-12-01,noroeste,123350,260270
2022-12-01,pampeana,141770,321810
2022-12-01,patagonia,148560,383280
2023-01-01,cuyo,130550,314620
2023-01-01,gran_buenos_aires,145100,329390
2023-01-01,noreste,130150,275920
2023-01-01,noroeste,126010,264630
2023-01-01,pampeana,144850,327350
2023-01-01,patagonia,151980,390580
2023-02-01,cuyo,134650,316440
2023-02-01,gran_buenos_aires,150550,331210
2023-02-01,noreste,135480,279090
2023-02-01,noroeste,130430,267380
2023-02-01,pampeana,149200,328230
2023-02-01,patagonia,157470,393680
2023-03-01,cuyo,136360,316340
2023-03-01,gran_buenos_aires,152600,332660
2023-03-01,noreste,136910,279290
2023-03-01,noroeste,132250,267140
2023-03-01,pampeana,150890,328950
2023-03-01,patagonia,158690,393560
2023-04-01,cuyo,136750,315890
2023-04-01,gran_buenos_aires,152600,329620
2023-04-01,noreste,136370,276830
2023-04-01,noroeste,132780,266880
2023-04-01,pampeana,151080,326340
2023-04-01,patagonia,157540,387550
2023-05-01,cuyo,134480,314670
2023-05-01,gran_buenos_aires,149610,329150
2023-05-01,noreste,133870,275770
2023-05-01,noroeste,130730,266690
2023-05-01,pampeana,148390,326450
2023-05-01,patagonia,153850,384620
2023-06-01,cuyo,134310,318320
2023-06-01,gran_buenos_aires,149440,333260
2023-06-01,noreste,133600,279230
2023-06-01,noroeste,129900,268900
2023-06-01,pampeana,147790,329570
2023-06-01,patagonia,153590,388590
2023-07-01,cuyo,135420,322300
2023-07-01,gran_buenos_aires,150500,335620
2023-07-01,noreste,134900,281940
2023-07-01,noroeste,130790,270740
2023-07-01,pampeana,148730,331680
2023-07-01,patagonia,155560,395130
2023-08-01,cuyo,139750,324220
2023-08-01,gran_buenos_aires,155560,339130
2023-08-01,noreste,140030,285660
2023-08-01,noroeste,135420,273560
2023-08-01,pampeana,153560,334750
2023-08-01,patagonia,160800,398790
2023-09-01,cuyo,138970,319620
2023-09-01,gran_buenos_aires,154750,334270
2023-09-01,noreste,139910,282620
2023-09-01,noroeste,135160,270320
2023-09-01,pampeana,152760,329970
2023-09-01,patagonia,160510,393260
2023-10-01,cuyo,139800,320140
